;;;;;Outcome;Governance;;;Macroeconomic;;;Fiscal;;;;;;;;;;;Demograpy and Access;;;;;Geography and Location;;;;;
IDP;ID;Year;T;Nama;Corrupt;FinAudit;PolComm;YTElection;Resource;Industry;GDPCap;NRRev;GAF;SAF;GSExp;CapExp;GrantExp;SocAssExp;AdminFunc;InfraFunc;EduFunc;HealthFunc;Density;YearsSch;Povrate;Literacy;ElecAcces;Temperature;Rainfall;Elevation;Area;DistCapital;DistJKT
1100;1110;2014;5;Kab. Bireuen;1;4;0,76;3;34,19;10,16;82,52;4,01;88,94;7,05;11,83;20,23;4,09;0,33;28,54;11,51;34,58;15,83;55,22;8,85;16,94;97,44;97,72;24;2616;347,67;1901;151;1687
1100;1110;2015;6;Kab. Bireuen;0;4;0,76;2;34,16;10,19;75,55;4,01;88,94;7,05;11,83;20,23;3,69;3,36;34,69;14,67;45,44;19,75;62,61;9,14;16,94;98,69;97,97;24;3234;347,67;1901;151;1687
1100;1110;2016;7;Kab. Bireuen;1;4;0,76;1;33,84;10,18;77,13;2,21;72,90;24,89;14,47;15,66;3,45;1,62;35,89;11,74;28,01;11,62;63,81;9,15;15,95;98,98;97,52;24;2754;347,67;1901;151;1687
1100;1110;2017;8;Kab. Bireuen;0;4;0,76;0;33,40;10,27;78,69;2,18;69,41;28,41;11,61;19,83;3,68;1,85;12,28;14,86;22,42;16,58;65,18;9,16;15,87;98,98;98,90;24;3907;347,67;1901;151;1687
1100;1110;2018;9;Kab. Bireuen;0;4;0,76;0;32,71;10,45;20,97;1,62;73,45;24,93;13,78;9,13;4,20;0,69;40,95;8,88;24,71;19,27;254,94;9,17;14,31;99,43;99,46;24;3093;347,67;1901;151;1687
1100;1110;2019;10;Kab. Bireuen;1;4;0,88;0;32,43;10,54;21,70;1,31;73,85;24,84;16,72;15,34;0,63;0,12;40,64;11,94;23,25;17,96;258,70;9,27;13,56;98,89;99,16;24;2883;347,67;1901;151;1687
1100;1110;2020;11;Kab. Bireuen;1;4;0,88;0;33,98;11,17;22,89;1,61;77,89;20,50;14,07;12,45;0,57;0,12;44,14;8,83;23,78;17,30;242,67;9,28;13,06;100,00;99,47;24;3600;347,67;1901;151;1687
1100;1111;2010;1;Kab. Aceh Utara;1;2;0,40;2;67,12;14,49;183,17;60,40;31,17;8,44;12,48;15,20;2,50;0,64;37,93;10,29;28,16;14,94;34,64;7,05;23,43;97,81;92,38;25;2631;172,11;3237;214;1638
1100;1111;2011;2;Kab. Aceh Utara;1;3;0,40;1;65,39;16,10;186,54;47,14;49,02;3,84;15,02;20,32;1,86;0,47;37,93;10,29;28,16;14,94;35,33;7,39;22,89;95,27;96,24;25;2878;172,11;3237;214;1638
1100;1111;2012;3;Kab. Aceh Utara;1;3;0,40;0;63,84;16,94;185,76;43,55;53,83;2,62;17,87;14,84;3,85;1,10;28,14;12,12;36,11;11,40;36,04;7,69;21,89;96,43;96,10;25;2827;172,11;3237;214;1638
1100;1111;2013;4;Kab. Aceh Utara;1;3;0,40;4;62,60;16,33;179,43;40,65;54,87;4,48;13,56;20,65;3,41;0,90;36,84;11,15;27,34;13,69;36,67;7,83;20,34;97,09;96,06;25;2986;172,11;3237;214;1638
1100;1111;2014;5;Kab. Aceh Utara;1;3;0,40;3;59,64;17,24;170,69;35,67;58,86;5,48;21,03;21,79;0,10;0,36;36,84;11,15;27,34;13,69;37,16;8,06;19,58;98,16;96,92;25;2364;172,11;3237;214;1638
1100;1111;2015;6;Kab. Aceh Utara;0;4;0,40;2;52,13;20,21;130,11;35,67;58,86;5,48;21,03;21,79;2,43;2,69;41,35;13,85;35,96;15,94;43,05;8,07;19,20;97,18;98,59;25;2480;172,11;3237;214;1638
1100;1111;2016;7;Kab. Aceh Utara;0;4;0,40;1;51,60;19,01;128,10;0,00;78,79;21,21;15,56;15,39;3,49;0,73;41,07;12,02;25,15;12,45;43,75;8,09;19,46;98,05;99,38;26;2465;172,11;3237;214;1638
1100;1111;2017;8;Kab. Aceh Utara;0;4;0,40;0;53,25;15,78;129,07;16,36;63,03;20,61;13,29;15,62;2,38;2,29;39,51;12,33;25,44;13,63;44,42;8,10;19,78;97,63;97,90;25;3467;172,11;3237;214;1638
1100;1111;2018;9;Kab. Aceh Utara;0;4;0,40;0;53,17;16,13;26,77;10,25;62,27;27,49;20,39;9,92;0,51;0,47;40,72;5,95;28,65;18,17;224,41;8,11;18,27;98,44;100,00;25;2552;172,11;3237;214;1638
1100;1111;2019;10;Kab. Aceh Utara;1;4;0,86;0;53,70;15,04;27,37;8,09;61,38;30,53;21,54;15,95;0,78;0,44;37,82;9,35;27,73;17,36;227,09;8,46;17,39;98,21;100,00;25;2274;172,11;3237;214;1638
1100;1111;2020;11;Kab. Aceh Utara;1;4;0,86;0;56,07;14,47;28,22;7,32;65,36;27,31;20,35;12,84;0,66;0,82;40,32;8,24;27,73;17,19;222,45;8,63;17,02;100,00;100,00;25;3112;172,11;3237;214;1638
1100;1112;2010;1;Kab. Aceh Barat Daya;0;3;0,82;2;38,52;14,86;92,69;12,23;78,04;9,73;13,54;21,42;0,18;2,20;26,68;21,05;24,98;14,21;12,82;6,90;19,93;96,33;88,38;22;4392;612,10;1491;258;1565
1100;1112;2011;2;Kab. Aceh Barat Daya;0;3;0,82;1;37,25;15,13;93,23;9,74;78,15;12,11;15,05;22,47;0,16;1,88;26,68;21,05;24,98;14,21;13,13;7,49;19,49;93,23;95,08;22;3831;612,10;1491;258;1565
1100;1112;2012;3;Kab. Aceh Barat Daya;0;3;0,82;0;35,44;15,66;92,91;7,77;80,76;11,47;17,52;25,14;1,51;1,07;26,68;21,05;24,98;14,21;13,42;7,53;18,51;93,83;97,75;22;4396;612,10;1491;258;1565
1100;1112;2013;4;Kab. Aceh Barat Daya;0;3;0,82;4;34,18;16,03;93,15;6,16;79,48;14,36;19,83;19,61;2,17;1,17;29,48;17,06;24,23;14,15;13,70;7,69;18,92;94,65;98,24;22;4456;612,10;1491;258;1565
1100;1112;2014;5;Kab. Aceh Barat Daya;1;3;0,82;3;31,37;16,83;92,30;4,80;81,64;13,56;26,92;20,53;6,48;0,68;22,25;18,33;29,00;13,40;13,98;7,89;17,99;95,03;97,82;22;5003;612,10;1491;258;1565
1100;1112;2015;6;Kab. Aceh Barat Daya;1;4;0,82;2;30,24;17,26;83,15;4,80;81,64;13,56;26,92;20,53;0,52;2,53;36,76;21,21;34,01;17,84;16,03;7,90;18,25;96,64;98,52;22;5629;612,10;1491;258;1565
1100;1112;2016;7;Kab. Aceh Barat Daya;0;4;0,82;1;30,40;17,19;85,34;1,85;62,38;35,77;11,77;34,19;5,19;1,57;26,19;28,03;21,26;14,33;16,33;7,93;18,03;96,12;98,11;22;4734;612,10;1491;258;1565
1100;1112;2017;8;Kab. Aceh Barat Daya;1;4;0,82;0;30,26;17,31;87,67;2,45;73,20;24,36;15,13;25,07;2,91;1,93;33,62;14,26;22,30;16,93;16,61;8,12;18,31;97,12;99,04;22;4889;612,10;1491;258;1565
1100;1112;2018;9;Kab. Aceh Barat Daya;1;4;0,82;0;30,11;17,34;19,42;1,89;68,76;29,35;16,29;21,20;2,12;0,98;33,77;17,96;21,96;17,18;78,42;8,13;17,10;96,38;98,04;22;4914;612,10;1491;258;1565
1100;1112;2019;10;Kab. Aceh Barat Daya;0;4;0,88;0;29,96;17,30;20,06;1,87;74,80;23,33;15,95;26,99;4,20;0,75;30,48;16,60;21,28;17,18;79,55;8,35;16,26;96,63;99,58;22;5092;612,10;1491;258;1565
1100;1112;2020;11;Kab. Aceh Barat Daya;1;4;0,88;0;30,97;18,11;19,86;2,26;77,59;20,15;15,74;23,31;5,81;0,69;31,29;12,15;22,00;20,14;79,82;8,66;15,93;96,95;99,30;22;5358;612,10;1491;258;1565
1100;1113;2010;1;Kab. Gayo Lues;0;3;0,69;2;45,70;18,46;101,03;13,17;77,85;8,98;15,65;29,34;7,45;2,67;36,60;16,24;21,70;12,59;2,48;5,59;23,90;89,32;93,40;18;3286;1476,91;5720;285;1540
1100;1113;2011;2;Kab. Gayo Lues;0;3;0,69;1;45,12;19,10;103,55;11,06;79,41;9,53;17,89;22,99;5,94;2,13;37,79;20,79;21,75;7,79;2,53;6,24;23,38;90,17;91,85;18;3472;1476,91;5720;285;1540
1100;1113;2012;3;Kab. Gayo Lues;0;3;0,69;0;44,92;19,59;107,09;9,43;79,83;10,74;18,24;18,62;7,65;4,96;38,86;14,77;23,81;9,96;2,58;6,88;22,30;87,89;94,33;18;3573;1476,91;5720;285;1540
1100;1113;2013;4;Kab. Gayo Lues;0;3;0,69;4;44,23;19,83;109,21;8,02;81,43;10,54;21,65;25,71;6,31;2,53;36,87;16,63;18,77;13,05;2,63;7,00;22,33;90,37;97,31;18;3810;1476,91;5720;285;1540
1100;1113;2014;5;Kab. Gayo Lues;1;4;0,69;3;43,69;20,22;111,42;6,83;82,54;10,62;20,78;34,06;1,58;0,56;26,70;20,80;23,67;11,22;2,68;7,04;21,43;90,74;96,91;18;3344;1476,91;5720;285;1540
1100;1113;2015;6;Kab. Gayo Lues;0;4;0,69;2;44,23;19,83;99,71;6,83;82,54;10,62;20,78;34,06;6,72;0,46;49,99;23,91;26,37;16,86;3,11;7,06;21,95;93,13;99,20;18;3812;1476,91;5720;285;1540
1100;1113;2016;7;Kab. Gayo Lues;1;4;0,69;1;43,62;19,68;101,93;3,31;65,73;30,96;20,54;36,03;9,63;0,56;31,21;23,05;16,23;14,45;3,17;7,10;21,86;94,20;98,55;18;3147;1476,91;5720;285;1540
1100;1113;2017;8;Kab. Gayo Lues;1;4;0,69;0;44,25;18,67;104,95;3,28;81,00;15,72;25,49;24,65;9,12;0,66;39,80;16,61;17,11;13,62;3,22;7,39;21,97;96,72;99,30;18;4115;1476,91;5720;285;1540
1100;1113;2018;9;Kab. Gayo Lues;0;4;0,69;0;41,60;19,62;20,68;2,62;71,23;26,15;28,67;20,97;4,17;0,86;42,87;15,61;15,70;14,72;16,55;7,69;20,70;94,10;99,39;18;3511;1476,91;5720;285;1540
1100;1113;2019;10;Kab. Gayo Lues;0;4;0,88;0;40,70;19,00;20,68;3,31;79,75;16,94;29,55;19,02;8,30;1,17;41,27;14,26;16,23;13,56;16,75;7,91;19,87;94,98;99,29;18;3347;1476,91;5720;285;1540
1100;1113;2020;11;Kab. Gayo Lues;0;4;0,88;0;41,88;18,69;19,55;2,98;78,55;18,48;25,56;17,23;1,79;1,84;43,53;10,77;17,80;16,13;17,88;8,20;19,32;95,55;98,47;18;4157;1476,91;5720;285;1540
1100;1114;2010;1;Kab. Aceh Tamiang;0;3;0,87;2;59,06;10,17;52,97;24,78;65,71;9,52;17,94;12,24;6,64;1,06;36,51;4,14;35,27;11,40;38,08;7,61;17,98;98,05;97,70;25;2836;210,39;1957;329;1515
1100;1114;2011;2;Kab. Aceh Tamiang;1;3;0,87;1;58,09;10,36;52,66;21,13;71,06;7,82;17,89;15,53;5,54;0,88;29,36;11,53;37,41;8,62;38,89;7,64;17,49;96,33;98,33;25;3206;210,39;1957;329;1515
1100;1114;2012;3;Kab. Aceh Tamiang;1;3;0,87;0;58,05;10,37;53,66;17,19;74,93;7,88;20,98;10,65;5,60;1,41;30,43;7,34;37,75;9,31;39,68;7,66;16,70;95,97;99,26;25;3011;210,39;1957;329;1515
1100;1114;2013;4;Kab. Aceh Tamiang;1;3;0,87;4;57,99;10,22;55,35;17,52;75,20;7,28;23,32;13,24;6,11;0,65;31,22;15,37;27,07;13,26;40,41;7,69;15,13;96,75;98,44;25;3181;210,39;1957;329;1515
1100;1114;2014;5;Kab. Aceh Tamiang;1;4;0,87;3;56,68;10,66;56,00;16,55;75,94;7,51;22,76;25,46;0,42;1,01;18,63;18,80;33,05;14,09;40,90;7,71;14,58;97,38;99,66;25;2664;210,39;1957;329;1515
1100;1114;2015;6;Kab. Aceh Tamiang;1;4;0,87;2;55,70;10,90;52,38;16,55;75,94;7,51;22,76;25,46;5,21;4,31;40,53;17,91;38,61;17,07;44,88;7,95;14,57;98,09;99,48;25;2593;210,39;1957;329;1515
1100;1114;2016;7;Kab. Aceh Tamiang;0;4;0,87;1;54,61;11,36;52,98;8,64;62,76;28,60;13,57;26,97;5,05;1,92;31,48;19,55;23,39;15,17;45,62;8,21;14,51;97,65;99,75;25;2616;210,39;1957;329;1515
1100;1114;2017;8;Kab. Aceh Tamiang;1;4;0,87;0;54,00;11,60;54,32;13,38;68,97;17,66;18,09;22,72;6,64;1,09;35,87;19,08;23,50;13,90;46,28;8,47;14,69;98,45;99,72;25;3570;210,39;1957;329;1515
1100;1114;2018;9;Kab. Aceh Tamiang;0;4;0,87;0;53,57;11,88;19,72;10,96;68,13;20,91;19,22;15,77;6,89;0,00;36,13;13,30;25,88;16,25;132,89;8,70;14,21;98,90;99,67;25;2853;210,39;1957;329;1515
1100;1114;2019;10;Kab. Aceh Tamiang;0;4;0,89;0;53,61;11,64;20,36;12,93;68,94;18,13;19,60;18,48;7,40;0,60;33,85;16,13;24,87;15,44;134,53;8,89;13,38;97,70;99,43;25;2379;210,39;1957;329;1515
1100;1114;2020;11;Kab. Aceh Tamiang;0;4;0,89;0;55,09;11,71;20,48;9,68;73,24;17,08;18,78;15,68;2,78;0,55;36,69;10,60;25,05;19,35;134,35;8,90;13,08;99,54;99,91;25;3228;210,39;1957;329;1515
1100;1115;2010;1;Kab. Nagan Raya;0;4;0,77;2;65,37;8,54;329,72;11,89;79,95;8,16;14,09;18,30;3,61;0,41;23,42;6,32;39,19;11,59;4,06;7,12;24,06;93,65;94,93;23;3524;479,96;3364;203;1620
1100;1115;2011;2;Kab. Nagan Raya;1;4;0,77;1;64,60;8,81;330,26;9,70;82,38;7,92;14,39;21,59;3,04;0,34;27,38;12,84;35,52;8,53;4,16;7,32;23,38;93,78;93,64;23;3223;479,96;3364;203;1620
1100;1115;2012;3;Kab. Nagan Raya;0;4;0,77;0;64,51;9,03;336,23;8,57;85,51;5,92;16,58;17,97;4,68;1,15;26,79;8,13;34,15;11,22;4,24;7,73;22,27;93,57;96,60;23;3391;479,96;3364;203;1620
1100;1115;2013;4;Kab. Nagan Raya;1;4;0,77;4;64,07;9,50;340,69;6,69;82,79;10,52;17,45;24,72;1,95;0,13;31,61;12,06;26,74;12,96;4,32;7,78;21,75;93,93;99,27;23;3533;479,96;3364;203;1620
1100;1115;2014;5;Kab. Nagan Raya;0;4;0,77;3;62,92;9,98;345,49;4,85;82,82;12,33;16,60;38,84;1,23;0,67;31,61;12,06;26,74;12,96;4,41;7,93;20,85;95,88;98,87;23;3654;479,96;3364;203;1620
1100;1115;2015;6;Kab. Nagan Raya;0;4;0,77;2;62,06;10,55;284,34;4,85;82,82;12,33;16,60;38,84;5,64;0,00;36,03;14,53;33,41;14,73;5,58;8,22;20,13;96,01;99,30;23;4344;479,96;3364;203;1620
1100;1115;2016;7;Kab. Nagan Raya;0;4;0,77;1;60,64;11,22;289,99;2,97;79,21;17,82;17,98;29,11;1,84;0,24;4,40;0,78;2,54;1,26;5,69;8,24;19,25;96,22;98,87;23;3826;479,96;3364;203;1620
1100;1115;2017;8;Kab. Nagan Raya;1;4;0,77;0;59,25;11,82;295,62;3,25;87,47;9,29;21,19;29,48;1,05;0,19;31,78;18,48;25,41;12,56;5,81;8,25;19,34;95,57;99,51;23;3871;479,96;3364;203;1620
1100;1115;2018;9;Kab. Nagan Raya;0;4;0,77;0;59,15;11,93;37,65;2,96;75,14;21,91;24,68;18,91;0,25;0,26;37,97;13,73;22,70;15,77;47,55;8,26;18,97;96,61;99,28;23;3730;479,96;3364;203;1620
1100;1115;2019;10;Kab. Nagan Raya;0;4;0,86;0;59,53;12,21;39,67;2,52;76,38;21,10;23,56;26,04;0,29;0,43;34,70;17,00;21,86;15,41;48,19;8,50;17,97;97,22;100,00;23;3918;479,96;3364;203;1620
1100;1115;2020;11;Kab. Nagan Raya;0;4;0,86;0;60,54;12,66;40,22;2,41;76,23;21,37;23,39;24,90;0,44;0,40;34,62;14,61;20,31;21,27;49,13;8,68;17,70;99,25;99,62;23;3947;479,96;3364;203;1620
1100;1116;2010;1;Kab. Aceh Jaya;0;3;0,48;2;36,77;17,71;260,91;14,02;76,83;9,15;10,90;33,85;2,60;6,74;30,73;27,04;21,97;7,91;1,40;7,17;20,17;93,99;85,19;24;3584;375,70;3813;89;1738
1100;1116;2011;2;Kab. Aceh Jaya;0;3;0,48;1;36,03;17,92;265,73;10,72;77,51;11,77;9,43;30,50;2,45;6,34;27,29;21,52;28,90;8,30;1,43;7,34;19,80;93,31;91,38;24;3109;375,70;3813;89;1738
1100;1116;2012;3;Kab. Aceh Jaya;0;4;0,48;0;35,80;18,10;270,73;9,24;82,54;8,22;11,72;21,97;3,04;6,06;27,42;17,49;29,01;9,36;1,46;7,64;18,30;95,31;94,24;24;3504;375,70;3813;89;1738
1100;1116;2013;4;Kab. Aceh Jaya;0;3;0,48;4;35,89;18,07;273,29;7,40;80,08;12,53;10,27;25,11;2,20;3,96;31,06;15,44;22,35;11,93;1,49;7,70;17,53;95,67;99,27;24;3560;375,70;3813;89;1738
1100;1116;2014;5;Kab. Aceh Jaya;0;4;0,48;3;35,88;18,09;271,18;4,99;83,05;11,96;11,32;30,29;3,04;0,23;20,99;17,49;25,73;10,72;1,56;7,88;16,52;96,82;95,25;24;3511;375,70;3813;89;1738
1100;1116;2015;6;Kab. Aceh Jaya;0;4;0,48;2;35,27;18,24;208,97;4,99;83,05;11,96;11,32;30,29;0,82;4,55;40,47;23,42;30,93;15,10;2,10;7,89;15,93;95,98;99,41;24;3772;375,70;3813;89;1738
1100;1116;2016;7;Kab. Aceh Jaya;0;4;0,48;1;34,75;18,52;214,05;2,38;64,40;33,22;7,92;33,31;5,97;4,80;29,06;20,90;18,55;12,35;2,13;7,95;15,01;96,90;100,00;24;3600;375,70;3813;89;1738
1100;1116;2017;8;Kab. Aceh Jaya;0;4;0,48;0;34,02;18,85;217,71;2,54;74,04;23,42;17,44;27,56;7,90;5,59;32,72;16,64;21,06;12,18;2,18;8,13;14,85;96,47;100,00;24;3622;375,70;3813;89;1738
1100;1116;2018;9;Kab. Aceh Jaya;1;4;0,48;0;33,42;19,18;21,04;2,22;72,10;25,69;20,91;16,07;4,83;5,08;39,23;11,97;20,55;14,34;23,48;8,37;14,16;96,47;98,64;24;3428;375,70;3813;89;1738
1100;1116;2019;10;Kab. Aceh Jaya;0;4;0,82;0;33,01;19,21;21,47;2,10;77,83;20,07;20,74;17,28;6,58;5,27;36,71;10,55;22,29;15,17;23,86;8,66;13,36;98,12;99,05;24;3317;375,70;3813;89;1738
1100;1116;2020;11;Kab. Aceh Jaya;0;4;0,82;0;34,57;20,33;21,37;2,49;80,35;17,15;19,74;16,09;7,55;4,93;36,82;9,20;22,62;17,05;23,83;8,70;12,87;96,93;100,00;24;3730;375,70;3813;89;1738
1100;1117;2010;1;Kab. Bener Meriah;0;3;0,86;2;50,75;17,47;98,03;5,23;83,94;10,83;17,84;27,37;2,47;1,45;32,79;18,61;28,51;6,94;12,79;7,89;26,22;98,50;91,44;21;2845;995,86;1454;206;1631
1100;1117;2011;2;Kab. Bener Meriah;0;3;0,86;1;50,74;17,37;100,17;3,61;86,37;10,02;17,27;25,21;2,20;1,29;31,24;20,07;29,63;8,32;13,08;8,22;25,50;96,87;91,39;21;3161;995,86;1454;206;1631
1100;1117;2012;3;Kab. Bener Meriah;0;3;0,86;0;50,30;17,27;103,49;8,22;83,49;8,29;19,34;16,65;4,99;2,66;31,62;7,94;35,37;10,49;13,32;8,63;24,50;97,77;94,87;21;3140;995,86;1454;206;1631
1100;1117;2013;4;Kab. Bener Meriah;0;3;0,86;4;49,64;17,14;106,61;6,55;82,02;11,43;18,60;23,83;4,00;0,88;37,19;13,78;21,58;14,06;13,62;8,93;23,47;98,73;96,07;21;3304;995,86;1454;206;1631
1100;1117;2014;5;Kab. Bener Meriah;1;4;0,86;3;49,86;17,18;108,87;4,63;83,16;12,21;17,93;33,35;0,54;0,81;37,19;13,78;21,58;14,06;13,94;9,00;22,45;97,78;92,27;21;2662;995,86;1454;206;1631
1100;1117;2015;6;Kab. Bener Meriah;0;4;0,86;2;49,91;17,54;99,81;4,63;83,16;12,21;17,93;33,35;0,66;1,92;42,43;17,44;28,07;14,55;15,93;9,42;21,55;99,47;98,59;21;3213;995,86;1454;206;1631
1100;1117;2016;7;Kab. Bener Meriah;0;4;0,86;1;50,06;17,51;101,95;2,27;70,79;26,94;18,53;27,79;4,29;0,94;4,11;6,56;2,16;2,22;16,29;9,43;21,43;98,96;99,83;21;2650;995,86;1454;206;1631
1100;1117;2017;8;Kab. Bener Meriah;0;4;0,86;0;50,22;17,32;104,15;2,95;78,55;18,51;22,20;23,85;2,51;0,87;40,65;16,11;19,40;13,56;16,60;9,55;21,14;99,25;99,16;21;3610;995,86;1454;206;1631
1100;1117;2018;9;Kab. Bener Meriah;1;4;0,86;0;50,56;17,27;24,16;2,35;77,36;20,29;20,42;18,70;0,61;1,19;41,50;11,02;19,94;16,14;74,52;9,56;20,13;99,78;99,47;21;2989;995,86;1454;206;1631
1100;1117;2019;10;Kab. Bener Meriah;1;4;0,89;0;50,87;17,20;24,83;1,98;75,24;22,78;24,49;18,40;0,46;1,40;37,67;12,99;20,68;17,00;75,63;9,78;19,30;99,69;98,12;21;2811;995,86;1454;206;1631
1100;1117;2020;11;Kab. Bener Meriah;1;4;0,89;0;50,98;17,92;22,60;2,23;74,70;23,07;17,87;17,82;0,30;1,29;41,03;12,91;19,42;17,26;83,17;9,79;18,89;100,30;99,63;21;3649;995,86;1454;206;1631
1100;1118;2010;1;Kab. Pidie Jaya;0;3;0,73;2;51,16;9,08;164,45;12,07;76,15;11,78;12,99;32,62;1,56;2,94;37,42;16,03;21,68;13,93;11,27;7,87;26,07;94,14;89,38;22;3519;631,63;1074;110;1719
1100;1118;2011;2;Kab. Pidie Jaya;0;3;0,73;1;51,05;9,13;167,66;9,03;77,80;13,17;16,04;31,44;1,33;2,52;37,42;16,03;21,68;13,93;11,51;7,90;25,43;93,22;95,14;22;3434;631,63;1074;110;1719
1100;1118;2012;3;Kab. Pidie Jaya;1;3;0,73;0;50,95;9,27;171,68;8,27;82,24;9,49;18,13;20,15;1,81;2,67;37,42;16,03;21,68;13,93;11,72;7,93;24,35;92,76;95,41;22;3392;631,63;1074;110;1719
1100;1118;2013;4;Kab. Pidie Jaya;0;3;0,73;0;50,68;9,40;175,07;6,48;81,71;11,81;16,51;20,72;1,09;0,56;33,79;16,17;24,33;12,04;12,02;7,95;22,70;92,81;97,03;22;3795;631,63;1074;110;1719
1100;1118;2014;5;Kab. Pidie Jaya;0;3;0,73;4;49,72;9,54;178,06;4,62;83,51;11,87;21,68;28,06;5,34;1,27;37,42;16,03;21,68;13,93;12,25;8,30;21,78;95,24;97,36;22;3203;631,63;1074;110;1719
1100;1118;2015;6;Kab. Pidie Jaya;0;4;0,73;3;49,42;9,66;140,59;4,62;83,51;11,87;21,68;28,06;2,46;0,07;42,87;23,76;35,22;15,79;16,26;8,45;21,40;96,97;98,19;22;3853;631,63;1074;110;1719
1100;1118;2016;7;Kab. Pidie Jaya;1;4;0,73;2;48,49;9,86;143,17;2,04;63,16;34,80;15,51;30,45;3,54;0,52;31,03;23,91;22,48;12,00;16,56;8,46;21,18;95,64;97,30;22;3217;631,63;1074;110;1719
1100;1118;2017;8;Kab. Pidie Jaya;0;4;0,73;1;47,21;10,53;148,21;2,62;70,84;26,55;23,18;24,09;1,06;0,47;39,73;17,88;19,86;11,75;16,92;8,84;21,82;97,51;99,72;22;4119;631,63;1074;110;1719
1100;1118;2018;9;Kab. Pidie Jaya;1;4;0,73;0;46,47;10,83;16,01;1,98;68,96;29,07;16,00;14,96;6,52;21,70;54,17;11,35;15,16;11,85;163,95;8,86;20,17;96,09;99,01;22;3582;631,63;1074;110;1719
1100;1118;2019;10;Kab. Pidie Jaya;0;4;0,85;2;46,33;10,94;16,42;1,81;72,63;25,56;28,55;20,05;0,40;2,71;37,21;12,60;22,48;15,92;166,38;9,04;19,31;97,51;99,82;22;3244;631,63;1074;110;1719
1100;1118;2020;11;Kab. Pidie Jaya;0;4;0,85;1;48,07;11,10;16,36;2,30;75,56;22,14;19,56;18,52;3,37;6,77;39,15;10,93;21,02;17,55;165,63;9,33;19,19;99,22;100,00;22;4108;631,63;1074;110;1719
1100;1171;2010;1;Kota Banda Aceh;1;4;0,88;2;1,03;11,26;44,70;13,90;80,84;5,26;16,59;11,60;0,96;2,10;21,63;10,84;43,14;6,95;4.030,44;11,91;9,19;99,16;99,55;27;2544;6,87;61;0;1822
1100;1171;2011;2;Kota Banda Aceh;0;4;0,88;1;1,02;10,63;45,83;9,31;84,53;6,16;24,56;7,94;0,78;1,72;24,34;10,57;41,58;8,85;4.109,79;12,00;9,08;98,57;100,00;27;2183;6,87;61;0;1822
1100;1171;2012;3;Kota Banda Aceh;0;4;0,88;0;1,01;10,03;47,24;7,48;87,72;4,80;18,14;8,46;0,00;0,00;24,42;5,20;44,44;10,31;4.199,05;12,07;8,65;99,25;99,80;27;2268;6,87;61;0;1822
1100;1171;2013;4;Kota Banda Aceh;0;4;0,88;4;1,00;9,63;48,44;5,24;89,85;4,91;18,19;13,81;1,35;0,34;26,34;10,24;30,13;13,33;4.286,55;12,19;8,03;99,39;100,00;27;2703;6,87;61;0;1822
1100;1171;2014;5;Kota Banda Aceh;0;4;0,88;3;0,98;9,31;48,57;5,33;89,01;5,66;19,14;18,94;6,03;2,01;18,33;12,58;40,25;12,19;4.467,31;12,37;7,78;99,30;100,00;27;2629;6,87;61;0;1822
1100;1171;2015;6;Kota Banda Aceh;0;4;0,88;2;0,97;9,91;50,84;5,33;89,01;5,66;19,14;18,94;3,87;1,75;26,17;11,52;36,74;14,45;4.481,70;12,38;7,72;99,62;100,00;27;2670;6,87;61;0;1822
1100;1171;2016;7;Kota Banda Aceh;0;4;0,88;1;0,95;12,49;52,88;3,85;75,12;21,03;22,92;19,49;6,04;0,13;24,92;14,71;31,84;14,66;4.564,08;12,57;7,41;99,10;100,00;27;2139;6,87;61;0;1822
1100;1171;2017;8;Kota Banda Aceh;1;4;0,88;0;0,99;9,01;53,62;5,46;80,20;14,34;27,40;18,58;5,56;0,13;26,66;11,56;25,16;18,54;4.653,77;12,59;7,44;99,42;99,90;27;3130;6,87;61;0;1822
1100;1171;2018;9;Kota Banda Aceh;0;4;0,88;0;1,02;8,80;55,13;5,35;79,07;15,58;33,63;8,58;6,92;0,34;27,52;9,11;25,02;17,94;4.728,08;12,60;7,25;99,66;100,00;27;2620;6,87;61;0;1822
1100;1171;2019;10;Kota Banda Aceh;1;4;0,88;0;1,07;8,50;56,53;4,81;80,37;14,82;32,85;12,11;5,84;0,63;28,20;10,78;22,95;15,83;4.801,36;12,64;7,22;99,69;100,00;27;1937;6,87;61;0;1822
1100;1171;2020;11;Kota Banda Aceh;1;4;0,88;0;1,16;9,24;58,09;5,23;77,28;17,49;31,62;15,30;6,03;0,55;26,47;12,07;23,42;17,34;4.513,95;12,65;6,90;100,00;100,00;27;3278;6,87;61;0;1822
1100;1172;2010;1;Kota Sabang;1;4;0,72;2;8,98;28,76;38,84;13,90;79,79;6,31;17,72;17,67;5,10;1,91;35,20;12,79;22,69;11,25;157,36;10,08;21,68;98,73;98,49;27;1682;148,73;153;31;1846
1100;1172;2011;2;Kota Sabang;0;3;0,72;1;8,89;29,53;39,80;10,50;80,71;8,79;17,36;24,26;4,35;1,63;30,92;20,78;20,93;10,47;159,46;10,12;21,31;96,72;98,81;27;1559;148,73;153;31;1846
